state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,117,1201,2412,2050,23-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,170,1200,2340,2150,22-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,156,1000,1830,1750,21-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,132,901,2235,1950,19-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,208,1000,2700,1800,18-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,365,1200,3151,2450,17-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,484,1100,3201,2450,16-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,390,1001,3270,2750,15-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,256,1000,3415,3100,12-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,744,900,3551,3000,11-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,700,1500,3600,3100,10-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,477,2000,3601,3100,09-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,334,1000,3600,2500,07-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,164,901,3395,2551,05-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,351,1200,3190,2600,04-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,294,1500,3851,2900,03-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,265,1300,3900,3100,02-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,317,1000,3600,2800,01-Dec-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,132,1500,3225,2900,30-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,134,1300,3390,2951,28-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,258,1000,3900,3250,27-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1110,900,4500,3501,26-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,110,2001,4900,4300,25-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,77,1501,4899,3800,24-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,80,951,5080,3800,23-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,15,2600,5001,4100,21-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,38,702,5107,4300,20-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,18,2700,5101,4100,19-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,17,1351,3900,3100,11-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,23,1101,4011,2900,10-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,10,2500,4300,3300,09-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,10,1300,3640,2451,06-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,15,1280,3712,3300,05-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,22,1000,4201,3100,04-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,8,1151,4000,3100,03-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,26,1251,4700,4000,02-Nov-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,9,3800,4300,4200,31-Oct-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2097,551,1190,960,09-Jun-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,5,200,752,700,30-Apr-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,97,400,872,775,18-Apr-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,900,400,876,750,17-Apr-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1700,500,899,650,16-Apr-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,708,400,980,800,07-Apr-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3179,700,1490,1301,30-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,334,700,1752,1601,28-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,68,660,1640,1451,27-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,392,500,1526,1351,23-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,329,650,1281,1051,21-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,695,500,1360,1120,20-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2577,500,1307,1100,19-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2850,800,1315,1100,18-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1917,500,1586,1201,17-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,390,900,1780,1350,16-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1011,1052,1999,1770,14-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,850,500,1999,1750,12-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1260,761,1901,1750,11-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,116,500,1961,1750,09-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,47,700,1935,1790,07-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,104,650,1930,1750,06-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,82,500,1875,1610,05-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,42,551,1735,1650,03-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,334,500,1652,1452,02-Mar-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,900,850,1982,1750,29-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2694,900,2125,1951,28-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2598,1000,2391,2001,27-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2555,901,2001,1750,25-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2504,1000,2111,1851,24-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1270,1000,2251,2000,22-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2761,950,2287,2025,20-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1208,1000,2240,2060,19-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2538,1100,2255,2050,18-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2293,1000,2255,2000,17-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,749,900,2181,1940,15-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,950,1000,2115,1850,14-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2058,1000,2140,1860,13-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2110,800,2200,1880,12-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2440,1000,2260,1850,11-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1081,1051,2350,2101,10-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,448,800,1941,1780,08-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,700,900,1902,1600,07-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2280,1000,2068,1740,06-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2748,1000,1999,1770,05-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2865,900,2152,1800,04-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2335,1100,2637,2250,03-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1196,1250,2847,2501,01-Feb-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2674,1200,2932,2600,31-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2216,1300,3026,2700,30-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1807,1100,2991,2750,29-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2390,1100,2990,2680,28-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2312,1500,2930,2500,27-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2640,1251,3815,3500,23-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2087,1300,4107,3700,22-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2097,1300,4223,3801,21-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2061,1301,4855,4051,20-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1000,1500,4000,3551,18-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2277,1200,3720,3451,17-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1784,1151,3900,3460,15-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2017,1200,3800,3351,14-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1100,1500,3195,2800,13-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2134,1000,3540,2700,10-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1780,1500,4342,3200,09-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1801,1200,4650,3651,08-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1629,1301,4752,4300,07-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,945,1400,4575,4000,04-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2029,1200,4799,4251,03-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1789,1200,5031,4351,02-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1803,1051,4600,3801,01-Jan-20
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1892,800,2391,1850,31-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1875,700,2351,1901,30-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1830,600,2300,1851,29-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2174,600,2351,1880,28-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3003,800,2375,2025,27-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,831,601,2252,2001,25-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1871,500,2234,2001,24-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1860,500,2380,2051,23-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2244,601,2260,1901,22-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2248,551,2412,2001,21-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2035,600,2391,1875,20-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2392,501,2201,1601,18-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2772,701,2599,1651,17-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2227,800,2801,1780,16-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1785,600,2800,2000,15-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1744,700,3001,2351,14-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1522,800,3100,2525,13-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,820,851,3000,2500,11-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1019,800,3252,2600,10-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,954,800,3201,2511,09-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1467,800,3100,2301,08-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2017,800,3425,2201,07-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2364,700,3500,2351,06-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,643,700,3201,2100,04-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,894,1100,3200,2400,03-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,248,600,2970,2501,02-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,929,800,3100,2201,01-Dec-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1557,800,3251,1851,30-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,705,1000,3300,2500,29-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,583,1000,2635,1901,27-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,813,900,2325,1850,26-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,470,1000,2881,2200,25-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,693,1100,2852,2500,24-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,779,900,2701,2212,23-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,725,800,2700,2300,22-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,439,751,2701,1660,20-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,732,751,2500,2000,19-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,802,800,2990,2301,18-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,900,999,2551,2201,17-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,776,600,2800,2020,16-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,919,1000,2800,2000,15-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1006,1701,2201,1701,12-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1170,1212,2900,2500,11-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1124,1100,2799,2700,10-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,890,2960,3102,2960,09-Nov-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1646,600,3052,2550,27-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1102,500,2100,1652,18-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,685,852,2560,1900,16-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,611,801,3101,1981,15-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1235,1851,1860,1860,14-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1456,1000,1890,1741,13-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1393,1500,2401,2012,12-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,873,1525,2900,2701,09-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1157,1500,2751,1881,08-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,933,1000,2452,2200,06-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1814,1000,2625,2401,05-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1546,1000,2600,2340,04-Oct-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1346,1560,1586,1570,01-Sep-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1158,601,1880,1751,13-Aug-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1410,600,1930,1625,03-Aug-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2175,400,1200,1000,12-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2218,400,1095,851,10-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1126,411,1000,850,08-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1848,400,941,800,07-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2253,400,925,760,06-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2825,300,1031,851,05-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2828,551,1140,1000,04-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2830,600,1191,1050,03-May-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1556,700,1281,1180,26-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1510,451,961,860,17-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2124,551,970,815,16-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2125,500,947,801,15-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2180,400,901,770,10-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2500,400,841,750,09-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2612,400,930,775,08-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2900,400,972,775,07-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3212,300,970,751,06-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3347,400,982,775,05-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2245,600,1103,901,03-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2245,600,1103,901,01-Apr-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3585,400,1040,900,26-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3106,400,1030,951,25-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,3273,500,1091,925,24-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1820,500,992,800,23-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2590,400,1100,930,22-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1700,700,1390,1250,16-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1850,1000,1478,1370,15-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2708,651,1600,1351,12-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2690,501,1503,1180,10-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2443,601,1526,1201,09-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2257,501,1761,1601,08-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,964,600,2052,1851,06-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1641,700,2112,1900,05-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1417,800,2445,2100,04-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1243,1200,2768,2551,03-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1239,1500,2754,2660,02-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1130,1000,2853,2640,01-Mar-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,548,915,2922,2325,27-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1204,961,2880,2350,26-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1086,900,3481,2600,25-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1004,1101,4008,3200,24-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,963,1101,4361,3601,23-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,830,1200,4390,3950,22-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,457,1301,4300,4000,20-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,238,1452,4301,3900,19-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,757,1200,4200,3870,18-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,746,1500,4500,3801,17-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,854,1012,3872,3500,15-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,389,1200,4175,3470,13-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1208,1500,3861,3500,12-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1360,1001,3902,3551,10-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1378,1501,3800,3470,09-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,560,1100,3471,3150,08-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,464,1101,3130,2851,06-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,450,1700,3470,3050,05-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1166,901,3601,3260,04-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1535,1000,3746,3351,03-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1823,1200,3751,3500,02-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,840,1500,3661,3200,01-Feb-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,490,1100,3260,2700,30-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2107,1300,3001,2550,29-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1979,800,3090,2701,28-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2236,920,3161,2651,27-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2462,900,3099,2500,25-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1109,1000,3068,2640,23-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1680,1100,2999,2500,22-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2164,1000,3156,2570,21-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2377,1000,3240,2600,20-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2078,1000,3298,2851,19-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1799,1081,3100,2770,18-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1026,900,3002,2620,16-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1900,1000,3061,2501,14-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1388,1500,3270,3000,11-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,1380,900,2641,2550,06-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,2157,1200,2835,2670,05-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,22,1100,2851,2640,04-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,10,911,2752,2350,02-Jan-21
Maharashtra,Nashik,Lasalgaon,Red,Vegetables,22,1000,2912,2350,01-Jan-21
